Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  5.000000e-001
    2 -1.000000e+002  1.000000e+000  1.000000e+000
  101    1    1    1 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc 
   43 -3.379800e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   44 -3.474750e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   45 -3.570370e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   46 -3.666670e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   47 -3.763640e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   48 -3.861280e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   49 -3.959600e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.500000e+001
   50 -4.058590e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   51 -4.158250e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   52 -4.258590e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   53 -4.359600e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   54 -4.461280e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   55 -4.563640e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   56 -4.666670e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   57 -4.770370e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   58 -4.874750e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   59 -4.979800e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.200000e+001
   60 -5.085520e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   61 -5.191920e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   62 -5.298990e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   63 -5.406730e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   64 -5.515150e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   65 -5.624240e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   66 -5.734010e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   67 -5.844440e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   68 -5.955550e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  5.100000e+001
   69 -6.067340e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   70 -6.179800e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   71 -6.292930e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   72 -6.406730e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   73 -6.521210e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   74 -6.636360e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   75 -6.752190e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   76 -6.868690e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   77 -6.985860e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   78 -7.103700e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   79 -7.222220e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   80 -7.341410e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   81 -7.461280e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   82 -7.581820e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   83 -7.703030e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   84 -7.824920e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   85 -7.947470e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   86 -8.070710e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   87 -8.194610e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   88 -8.319190e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   89 -8.444440e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   90 -8.570370e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   91 -8.696970e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   92 -8.824240e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   93 -8.952190e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   94 -9.080810e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   95 -9.210100e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   96 -9.340070e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   97 -9.470710e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   98 -9.602020e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
   99 -9.734010e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
  100 -9.866670e+001  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
  101 -1.000000e+002  1.000000e-001    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  4.800000e+001
    7
    9   22   34   45   55   64   73
